id,score,f_total_unique_words,f_total_unq_words_stop,f_wc_diff,f_wc_ratio,f_wc_diff_unique,f_wc_ratio_unique,f_wc_diff_unique_stop,f_wc_ratio_unique_stop,f_same_start_word,f_char_diff,f_char_ratio,f_char_diff_unique_stop
10789,0.0,21,15,6,0.8181818181818182,0,1.0,2,0.8333333333333334,1,6,0.8181818181818182,2
10790,0.0,21,14,16,0.6363636363636364,4,0.7894736842105263,3,0.75,1,16,0.6363636363636364,3
10791,1.0,21,13,6,0.8604651162790697,3,0.8421052631578947,1,0.9090909090909091,1,6,0.8604651162790697,1
10792,2.6,18,12,0,1.0,3,1.2,2,1.2,1,0,1.0,2
10793,4.2,19,13,1,1.0303030303030303,1,1.0555555555555556,1,1.0833333333333333,1,1,1.0303030303030303,1
10794,1.2,18,11,1,0.9629629629629629,1,1.0714285714285714,1,1.125,0,1,0.9629629629629629,1
10795,0.25,16,10,1,1.0454545454545454,3,1.25,3,1.4285714285714286,1,1,1.0454545454545454,3
10796,3.75,24,17,13,0.7547169811320755,3,0.8571428571428571,3,0.7857142857142857,0,13,0.7547169811320755,3
10797,0.8,20,12,8,1.4210526315789473,5,1.3846153846153846,4,1.5714285714285714,1,8,1.4210526315789473,4
10798,2.25,17,12,5,1.1666666666666667,1,1.0714285714285714,2,1.2222222222222223,0,5,1.1666666666666667,2
10799,2.6,20,12,1,0.975,1,0.9444444444444444,1,0.9090909090909091,1,1,0.975,1
10800,3.6,19,12,10,0.7368421052631579,2,0.8947368421052632,2,0.8333333333333334,1,10,0.7368421052631579,2
10801,5.0,15,9,4,0.8823529411764706,0,1.0,0,1.0,1,4,0.8823529411764706,0
10802,0.0,21,14,4,1.0740740740740742,1,1.0526315789473684,0,1.0,1,4,1.0740740740740742,0
10803,1.8,21,14,8,0.84,1,1.0526315789473684,0,1.0,1,8,0.84,0
10804,0.0,18,13,1,1.037037037037037,1,0.9375,1,0.9166666666666666,1,1,1.037037037037037,1
10805,0.133,19,12,1,1.04,1,1.0714285714285714,0,1.0,1,1,1.04,0
10806,0.4,19,13,6,0.8064516129032258,0,1.0,1,1.0833333333333333,1,6,0.8064516129032258,1
10807,1.0,17,10,4,0.875,0,1.0,1,0.9,1,4,0.875,1
10808,3.2,26,18,7,0.8703703703703703,3,1.1428571428571428,3,1.2307692307692308,1,7,0.8703703703703703,3
10809,4.0,24,16,34,1.85,3,1.1428571428571428,2,1.1428571428571428,1,34,1.85,2
10810,4.8,24,16,0,1.0,1,0.9545454545454546,1,0.9285714285714286,0,0,1.0,1
10811,1.75,22,15,36,0.45454545454545453,5,0.75,4,0.7142857142857143,1,36,0.45454545454545453,4
10812,4.8,23,16,11,0.7884615384615384,2,0.9130434782608695,2,0.875,1,11,0.7884615384615384,2
10813,5.0,15,9,4,0.8518518518518519,3,0.8,2,0.7777777777777778,1,4,0.8518518518518519,2
10814,3.8,21,14,2,0.9428571428571428,1,1.0588235294117647,1,1.0909090909090908,1,2,0.9428571428571428,1
10815,2.2,20,13,11,0.7755102040816326,0,1.0,1,0.9090909090909091,1,11,0.7755102040816326,1
10816,2.2,18,12,11,0.6333333333333333,4,0.7777777777777778,4,0.6666666666666666,1,11,0.6333333333333333,4
10817,2.75,19,12,4,1.1025641025641026,1,1.0625,0,1.0,1,4,1.1025641025641026,0
10818,1.0,18,12,7,0.8157894736842105,0,1.0,0,1.0,0,7,0.8157894736842105,0
10819,0.833,17,11,4,1.1818181818181819,4,1.3333333333333333,3,1.4285714285714286,1,4,1.1818181818181819,3
10820,4.4,22,14,13,0.7758620689655172,2,0.9047619047619048,2,0.8461538461538461,0,13,0.7758620689655172,2
10821,4.6,22,14,3,1.0576923076923077,5,0.7727272727272727,4,0.7142857142857143,0,3,1.0576923076923077,4
10822,2.25,20,13,1,1.03125,2,1.125,2,1.2,1,1,1.03125,2
10823,1.0,16,9,4,1.2222222222222223,3,1.2727272727272727,0,1.0,1,4,1.2222222222222223,0
10824,3.833,14,8,12,1.4285714285714286,0,1.0,0,1.0,1,12,1.4285714285714286,0
10825,0.4,20,13,0,1.0,3,0.8421052631578947,2,0.8333333333333334,1,0,1.0,2
10826,0.2,15,10,2,0.9047619047619048,0,1.0,1,1.1111111111111112,1,2,0.9047619047619048,1
10827,4.2,21,14,19,0.6833333333333333,1,0.95,1,0.9230769230769231,0,19,0.6833333333333333,1
10828,0.4,27,19,5,0.9418604651162791,5,1.263157894736842,4,1.3333333333333333,0,5,0.9418604651162791,4
10829,0.0,17,11,6,0.7777777777777778,2,0.8666666666666667,2,0.8,1,6,0.7777777777777778,2
10830,1.0,19,12,8,1.2580645161290323,2,1.1333333333333333,2,1.25,1,8,1.2580645161290323,2
10831,0.0,15,9,6,1.3333333333333333,5,1.5,3,1.5,1,6,1.3333333333333333,3
10832,0.8,16,9,5,1.1724137931034482,0,1.0,0,1.0,1,5,1.1724137931034482,0
10833,0.3,22,15,17,0.575,8,0.6,6,0.5384615384615384,1,17,0.575,6
10834,4.8,16,10,4,0.8888888888888888,0,1.0,0,1.0,1,4,0.8888888888888888,0
10835,2.6,18,12,2,0.9285714285714286,2,1.125,1,1.0909090909090908,1,2,0.9285714285714286,1
10836,1.2,26,19,13,0.8470588235294118,2,0.9090909090909091,2,0.8666666666666667,0,13,0.8470588235294118,2
10837,3.0,20,13,16,1.6153846153846154,1,0.9444444444444444,1,1.0909090909090908,0,16,1.6153846153846154,1
10838,0.0,22,15,14,0.7307692307692307,3,0.8421052631578947,1,0.9166666666666666,1,14,0.7307692307692307,1
10839,4.8,23,15,7,0.8444444444444444,1,0.9565217391304348,1,0.9333333333333333,1,7,0.8444444444444444,1
10840,0.0,22,15,27,1.6428571428571428,1,0.9523809523809523,1,0.9285714285714286,1,27,1.6428571428571428,1
10841,2.4,19,12,7,1.1794871794871795,1,1.0588235294117647,1,1.1,0,7,1.1794871794871795,1
10842,4.0,22,14,11,0.8253968253968254,2,0.9047619047619048,1,0.9285714285714286,1,11,0.8253968253968254,1
10843,1.3,15,10,4,0.8181818181818182,0,1.0,1,0.8888888888888888,0,4,0.8181818181818182,1
10844,2.8,15,9,12,1.631578947368421,3,1.25,1,1.125,1,12,1.631578947368421,1
10845,0.0,16,9,2,1.1,2,1.1666666666666667,1,1.1428571428571428,1,2,1.1,1
10846,0.4,22,14,5,0.9404761904761905,3,0.8571428571428571,2,0.8461538461538461,1,5,0.9404761904761905,2
10847,2.8,22,15,21,1.6774193548387097,3,1.1764705882352942,0,1.0,1,21,1.6774193548387097,0
10848,4.2,20,13,5,0.9,1,0.95,0,1.0,1,5,0.9,0
10849,4.4,23,16,20,1.425531914893617,4,1.2105263157894737,2,1.1428571428571428,1,20,1.425531914893617,2
10850,4.0,15,9,6,1.2727272727272727,2,1.1538461538461537,1,1.125,1,6,1.2727272727272727,1
10851,3.8,21,13,10,1.3225806451612903,2,1.1111111111111112,1,1.0909090909090908,1,10,1.3225806451612903,1
10852,0.75,20,13,23,0.5306122448979592,7,0.65,5,0.6153846153846154,1,23,0.5306122448979592,5
10853,0.4,17,9,2,0.9310344827586207,1,1.0666666666666667,1,1.125,1,2,0.9310344827586207,1
10854,1.6,20,14,2,1.0714285714285714,0,1.0,1,0.9090909090909091,1,2,1.0714285714285714,1
10855,1.0,18,11,5,1.2083333333333333,1,0.9375,0,1.0,1,5,1.2083333333333333,0
10856,4.8,17,11,3,1.09375,2,1.1428571428571428,2,1.2222222222222223,1,3,1.09375,2
10857,2.0,23,16,21,1.75,5,1.3125,6,1.6666666666666667,1,21,1.75,6
10858,3.5,21,14,13,1.4333333333333333,2,1.1176470588235294,2,1.2,0,13,1.4333333333333333,2
10859,1.4,16,10,6,0.8181818181818182,2,0.8666666666666667,2,0.7777777777777778,0,6,0.8181818181818182,2
10860,5.0,16,11,5,1.2272727272727273,1,1.0666666666666667,1,1.1,1,5,1.2272727272727273,1
10861,2.4,21,13,10,1.1724137931034482,1,1.0555555555555556,1,0.9166666666666666,1,10,1.1724137931034482,1
10862,0.0,18,11,1,1.04,0,1.0,1,0.8888888888888888,1,1,1.04,1
10863,1.6,20,13,0,1.0,1,1.0526315789473684,1,1.0833333333333333,1,0,1.0,1
10864,0.0,17,11,5,1.2083333333333333,2,1.1428571428571428,3,1.375,1,5,1.2083333333333333,3
10865,1.0,18,11,1,1.037037037037037,2,1.1428571428571428,2,1.25,1,1,1.037037037037037,2
10866,2.75,18,12,5,0.8809523809523809,1,1.0625,1,1.1,1,5,0.8809523809523809,1
10867,2.2,22,17,7,0.875,4,0.8,3,0.8,0,7,0.875,3
10868,4.6,21,13,13,0.7592592592592593,3,0.85,1,0.9166666666666666,1,13,0.7592592592592593,1
10869,0.333,18,11,1,1.032258064516129,0,1.0,0,1.0,1,1,1.032258064516129,0
10870,2.4,19,12,6,0.8,4,0.7894736842105263,3,0.75,1,6,0.8,3
10871,0.0,16,9,1,0.9642857142857143,0,1.0,0,1.0,1,1,0.9642857142857143,0
10872,3.2,16,9,12,0.6842105263157895,1,0.9375,0,1.0,1,12,0.6842105263157895,0
10873,1.0,21,13,16,0.6521739130434783,4,0.7894736842105263,3,0.75,1,16,0.6521739130434783,3
10874,5.0,17,11,3,0.8846153846153846,2,1.1333333333333333,2,1.2222222222222223,1,3,0.8846153846153846,2
10875,0.25,23,15,5,1.1612903225806452,2,1.1176470588235294,1,1.0909090909090908,1,5,1.1612903225806452,1
10876,1.0,20,14,16,1.6666666666666667,5,1.3846153846153846,3,1.3333333333333333,1,16,1.6666666666666667,3
10877,4.8,15,10,1,0.9655172413793104,0,1.0,0,1.0,0,1,0.9655172413793104,0
10878,1.0,20,13,6,1.15,0,1.0,0,1.0,1,6,1.15,0
10879,0.0,18,12,9,1.5625,5,1.4545454545454546,5,1.8333333333333333,1,9,1.5625,5
10880,0.6,24,17,6,1.1363636363636365,1,1.0526315789473684,1,0.9285714285714286,0,6,1.1363636363636365,1
10881,4.6,18,12,7,1.1891891891891893,1,1.0625,0,1.0,0,7,1.1891891891891893,0
10882,0.25,20,13,1,1.032258064516129,0,1.0,0,1.0,1,1,1.032258064516129,0
10883,3.4,22,16,20,0.7142857142857143,0,1.0,0,1.0,0,20,0.7142857142857143,0
10884,3.0,23,15,35,0.5783132530120482,4,0.8181818181818182,2,0.8571428571428571,1,35,0.5783132530120482,2
10885,0.0,20,13,4,1.121212121212121,4,0.7777777777777778,4,0.6666666666666666,0,4,1.121212121212121,4
10886,0.0,15,7,2,1.1111111111111112,1,0.9230769230769231,2,0.7142857142857143,1,2,1.1111111111111112,2
10887,3.2,21,14,15,1.5769230769230769,2,1.1111111111111112,3,1.2727272727272727,1,15,1.5769230769230769,3
10888,3.4,23,17,16,0.8367346938775511,1,0.9523809523809523,1,0.9333333333333333,0,16,0.8367346938775511,1
10889,2.2,21,15,2,0.9622641509433962,2,0.9047619047619048,2,0.8666666666666667,1,2,0.9622641509433962,2
10890,0.2,23,16,1,1.0196078431372548,2,0.9047619047619048,3,0.8,1,1,1.0196078431372548,3
10891,0.6,23,16,1,1.018181818181818,1,1.05,2,1.1538461538461537,1,1,1.018181818181818,2
10892,0.5,18,12,4,1.1904761904761905,2,1.1538461538461537,1,0.9,1,4,1.1904761904761905,1
10893,0.25,17,11,0,1.0,4,0.75,4,0.6,1,0,1.0,4
10894,4.0,19,13,4,0.8333333333333334,1,0.9375,0,1.0,0,4,0.8333333333333334,0
10895,2.8,19,12,2,0.9393939393939394,1,0.9444444444444444,1,0.9166666666666666,1,2,0.9393939393939394,1
10896,4.6,19,12,10,1.25,3,1.1875,2,1.2,1,10,1.25,2
10897,4.0,17,11,1,1.0434782608695652,0,1.0,1,1.1111111111111112,1,1,1.0434782608695652,1
10898,0.8,19,11,4,1.1538461538461537,0,1.0,1,0.8888888888888888,1,4,1.1538461538461537,1
10899,3.8,19,13,15,0.6153846153846154,5,0.7222222222222222,5,0.5833333333333334,0,15,0.6153846153846154,5
10900,0.4,25,17,4,0.9285714285714286,2,1.0952380952380953,0,1.0,1,4,0.9285714285714286,0
10901,1.4,19,12,0,1.0,1,0.9411764705882353,0,1.0,1,0,1.0,0
10902,4.8,18,12,1,0.9666666666666667,1,0.9411764705882353,2,0.8333333333333334,0,1,0.9666666666666667,2
10903,4.8,19,12,19,0.6779661016949152,2,0.8947368421052632,1,0.9166666666666666,1,19,0.6779661016949152,1
10904,0.0,20,12,2,0.9166666666666666,0,1.0,1,0.8888888888888888,0,2,0.9166666666666666,1
10905,3.2,17,10,2,1.0833333333333333,1,0.9375,1,0.9,1,2,1.0833333333333333,1
10906,2.2,21,15,15,0.6875,4,0.8095238095238095,4,0.7333333333333333,1,15,0.6875,4
10907,0.2,25,18,11,1.144736842105263,8,1.4705882352941178,7,1.6363636363636365,0,11,1.144736842105263,7
10908,0.8,22,15,16,1.5333333333333334,1,1.0555555555555556,1,1.0833333333333333,0,16,1.5333333333333334,1
10909,4.0,17,11,13,1.5416666666666667,2,1.1333333333333333,2,1.2222222222222223,1,13,1.5416666666666667,2
10910,2.75,18,12,5,0.8484848484848485,2,0.875,0,1.0,0,5,0.8484848484848485,0
10911,5.0,20,13,4,1.1290322580645162,1,1.0555555555555556,0,1.0,0,4,1.1290322580645162,0
10912,2.0,15,9,3,0.8846153846153846,0,1.0,2,1.2857142857142858,1,3,0.8846153846153846,2
10913,3.25,22,14,0,1.0,1,0.9473684210526315,2,0.8333333333333334,0,0,1.0,2
10914,0.0,21,13,2,0.9523809523809523,1,0.9473684210526315,0,1.0,1,2,0.9523809523809523,0
10915,4.0,23,15,1,0.9833333333333333,0,1.0,1,0.9333333333333333,1,1,0.9833333333333333,1
10916,3.8,20,14,5,0.8958333333333334,1,0.95,1,0.9285714285714286,1,5,0.8958333333333334,1
10917,0.0,19,12,4,1.16,1,1.0625,0,1.0,1,4,1.16,0
10918,2.4,19,14,13,0.6388888888888888,4,0.7647058823529411,2,0.8333333333333334,1,13,0.6388888888888888,2
10919,3.0,25,17,44,0.5319148936170213,0,1.0,2,1.1538461538461537,0,44,0.5319148936170213,2
10920,0.5,15,11,3,1.1764705882352942,2,1.1818181818181819,2,1.2857142857142858,1,3,1.1764705882352942,2
10921,5.0,17,11,7,1.3181818181818181,3,1.2142857142857142,2,1.2222222222222223,1,7,1.3181818181818181,2
10922,0.083,19,12,7,1.2692307692307692,5,1.3571428571428572,4,1.5,1,7,1.2692307692307692,4
10923,0.0,20,13,8,1.3333333333333333,3,1.2,4,1.4444444444444444,1,8,1.3333333333333333,4
10924,2.8,21,14,7,0.8055555555555556,6,0.6842105263157895,5,0.5833333333333334,0,7,0.8055555555555556,5
10925,2.75,21,15,6,1.2142857142857142,3,1.1875,2,1.1818181818181819,0,6,1.2142857142857142,2
10926,1.75,20,12,6,0.8285714285714286,4,0.7894736842105263,2,0.8181818181818182,0,6,0.8285714285714286,2
10927,4.2,19,12,18,1.5142857142857142,2,1.1333333333333333,1,1.1111111111111112,1,18,1.5142857142857142,1
10928,4.6,19,13,12,0.7142857142857143,2,0.875,3,0.75,0,12,0.7142857142857143,3
10929,3.5,22,14,21,0.5961538461538461,4,0.8095238095238095,3,0.7692307692307693,1,21,0.5961538461538461,3
10930,0.5,21,14,9,0.8043478260869565,1,0.95,2,0.8571428571428571,1,9,0.8043478260869565,2
10931,0.0,23,15,20,0.7727272727272727,4,0.8181818181818182,4,0.7142857142857143,1,20,0.7727272727272727,4
10932,3.5,24,16,31,0.5303030303030303,9,0.625,7,0.5625,1,31,0.5303030303030303,7
10933,5.0,19,11,6,0.8125,1,0.9411764705882353,1,0.9,1,6,0.8125,1
10934,0.0,21,14,11,0.7027027027027027,2,0.8823529411764706,3,0.75,1,11,0.7027027027027027,3
10935,1.2,19,13,17,1.6071428571428572,6,1.4615384615384615,5,1.625,1,17,1.6071428571428572,5
10936,4.8,18,12,1,1.027027027027027,1,0.9444444444444444,0,1.0,1,1,1.027027027027027,0
10937,4.8,21,14,18,0.7352941176470589,4,0.8095238095238095,4,0.7142857142857143,1,18,0.7352941176470589,4
10938,3.5,20,12,15,1.5172413793103448,3,1.1764705882352942,3,1.3333333333333333,1,15,1.5172413793103448,3
10939,0.0,18,11,11,0.6206896551724138,6,0.625,4,0.6,1,11,0.6206896551724138,4
10940,0.0,18,11,10,0.7777777777777778,1,0.9375,1,0.9,1,10,0.7777777777777778,1
10941,4.4,19,12,15,1.5172413793103448,1,1.0588235294117647,1,1.1,0,15,1.5172413793103448,1
10942,1.4,22,14,18,0.6170212765957447,3,0.85,2,0.8461538461538461,1,18,0.6170212765957447,2
10943,0.4,18,12,4,0.8461538461538461,0,1.0,1,1.1111111111111112,1,4,0.8461538461538461,1
10944,1.0,20,13,1,0.9655172413793104,2,0.8947368421052632,1,0.9166666666666666,1,1,0.9655172413793104,1
10945,0.8,14,9,3,0.85,1,0.9230769230769231,1,0.875,1,3,0.85,1
10946,1.6,18,12,3,1.088235294117647,1,1.0666666666666667,0,1.0,0,3,1.088235294117647,0
10947,2.0,20,13,4,0.8974358974358975,1,1.0555555555555556,1,1.0909090909090908,1,4,0.8974358974358975,1
10948,1.25,13,8,0,1.0,0,1.0,1,0.8571428571428571,1,0,1.0,1
10949,2.0,22,15,2,0.9459459459459459,1,1.0555555555555556,1,0.9230769230769231,0,2,0.9459459459459459,1
10950,0.6,22,15,8,0.7837837837837838,1,0.9411764705882353,1,1.1,1,8,0.7837837837837838,1
10951,0.0,17,12,2,1.0769230769230769,2,1.1666666666666667,2,1.25,0,2,1.0769230769230769,2
10952,4.0,20,13,2,0.9310344827586207,1,1.0588235294117647,2,1.2,1,2,0.9310344827586207,2
10953,4.6,18,11,11,1.25,0,1.0,1,0.9090909090909091,1,11,1.25,1
10954,4.0,19,12,18,0.7096774193548387,3,0.8333333333333334,4,0.6666666666666666,1,18,0.7096774193548387,4
10955,0.4,23,16,10,1.303030303030303,3,1.1875,1,1.0909090909090908,0,10,1.303030303030303,1
10956,2.0,22,16,3,1.0833333333333333,2,1.1176470588235294,2,1.1666666666666667,1,3,1.0833333333333333,2
10957,2.5,22,14,29,2.1153846153846154,2,1.1111111111111112,1,1.0909090909090908,0,29,2.1153846153846154,1
10958,0.0,24,17,3,1.088235294117647,0,1.0,1,0.9285714285714286,1,3,1.088235294117647,1
10959,0.333,21,14,2,0.9333333333333333,1,1.0625,1,1.1,0,2,0.9333333333333333,1
10960,0.778,18,12,4,0.8787878787878788,3,0.8235294117647058,2,0.8181818181818182,1,4,0.8787878787878788,2
10961,0.0,20,12,17,0.66,3,0.85,2,0.8333333333333334,1,17,0.66,2
10962,4.0,17,11,0,1.0,2,0.8823529411764706,1,0.9090909090909091,1,0,1.0,1
10963,1.8,24,16,3,0.963855421686747,2,0.9130434782608695,1,0.9333333333333333,0,3,0.963855421686747,1
10964,0.8,16,10,1,0.9583333333333334,0,1.0,2,1.2857142857142858,1,1,0.9583333333333334,2
10965,5.0,21,14,4,1.1176470588235294,3,1.1875,2,1.2,0,4,1.1176470588235294,2
10966,3.2,19,13,1,0.9705882352941176,1,0.9411764705882353,2,0.8333333333333334,1,1,0.9705882352941176,2
10967,3.75,20,13,18,1.6923076923076923,3,1.2,4,1.5,0,18,1.6923076923076923,4
10968,1.0,21,14,9,0.75,2,0.8947368421052632,0,1.0,0,9,0.75,0
10969,5.0,19,12,4,1.1538461538461537,3,1.2,1,1.1,0,4,1.1538461538461537,1
10970,3.0,19,12,2,0.9259259259259259,5,0.7368421052631579,4,0.6666666666666666,1,2,0.9259259259259259,4
10971,0.8,17,11,7,0.7307692307692307,3,0.8125,4,0.6363636363636364,1,7,0.7307692307692307,4
10972,0.4,20,13,5,1.0847457627118644,1,1.0588235294117647,1,1.1,1,5,1.0847457627118644,1
10973,0.8,23,15,13,0.717391304347826,3,0.8636363636363636,1,0.9285714285714286,1,13,0.717391304347826,1
10974,0.0,22,15,7,0.8157894736842105,1,0.9444444444444444,4,0.7142857142857143,1,7,0.8157894736842105,4
10975,0.8,21,14,9,0.7857142857142857,1,0.9444444444444444,0,1.0,1,9,0.7857142857142857,0
10976,0.8,21,14,21,0.5434782608695652,3,0.8421052631578947,3,0.7692307692307693,1,21,0.5434782608695652,3
10977,4.5,23,16,2,0.9574468085106383,1,1.05,0,1.0,0,2,0.9574468085106383,0
10978,1.5,24,16,18,1.4615384615384615,5,1.2941176470588236,4,1.4,0,18,1.4615384615384615,4
10979,1.0,17,11,14,0.5172413793103449,4,0.75,2,0.8,0,14,0.5172413793103449,2
10980,2.8,21,15,2,1.0571428571428572,0,1.0,0,1.0,0,2,1.0571428571428572,0
10981,5.0,15,10,7,1.4375,4,1.3636363636363635,3,1.4285714285714286,1,7,1.4375,3
10982,4.333,22,16,13,0.6829268292682927,3,0.85,3,0.7857142857142857,0,13,0.6829268292682927,3
10983,0.2,20,14,6,0.8947368421052632,3,0.85,3,0.7857142857142857,1,6,0.8947368421052632,3
10984,3.6,23,16,9,0.8163265306122449,1,0.9523809523809523,0,1.0,0,9,0.8163265306122449,0
10985,2.0,14,9,3,1.103448275862069,1,1.0769230769230769,0,1.0,1,3,1.103448275862069,0
10986,0.75,19,11,3,0.896551724137931,2,0.8823529411764706,0,1.0,1,3,0.896551724137931,0
10987,3.8,24,16,18,0.6949152542372882,2,0.9090909090909091,1,0.9333333333333333,1,18,0.6949152542372882,1
10988,0.8,22,15,20,0.7222222222222222,0,1.0,1,0.9230769230769231,1,20,0.7222222222222222,1
10989,4.5,23,16,9,0.8163265306122449,5,0.7727272727272727,3,0.8,1,9,0.8163265306122449,3
10990,1.4,22,15,3,0.926829268292683,2,1.1111111111111112,2,1.1666666666666667,1,3,0.926829268292683,2
10991,2.0,15,9,1,1.04,1,0.9285714285714286,1,0.8888888888888888,1,1,1.04,1
10992,0.0,20,13,11,0.7105263157894737,3,0.8421052631578947,2,0.8333333333333334,1,11,0.7105263157894737,2
10993,2.6,19,13,4,0.8918918918918919,2,0.8888888888888888,1,0.9166666666666666,1,4,0.8918918918918919,1
10994,4.4,22,15,9,1.1475409836065573,3,1.1578947368421053,2,1.1538461538461537,1,9,1.1475409836065573,2
10995,0.6,18,10,2,0.9285714285714286,2,0.8823529411764706,1,0.9,1,2,0.9285714285714286,1
10996,2.6,21,15,9,0.847457627118644,2,0.9,2,0.8571428571428571,1,9,0.847457627118644,2
10997,0.0,21,13,11,1.4230769230769231,4,1.2666666666666666,2,1.2,1,11,1.4230769230769231,2
10998,2.2,22,15,5,0.8936170212765957,1,0.9545454545454546,1,0.9333333333333333,1,5,0.8936170212765957,1
10999,2.667,19,13,10,1.3703703703703705,4,1.2857142857142858,3,1.3333333333333333,1,10,1.3703703703703705,3
11000,3.6,16,9,1,0.9583333333333334,1,1.0769230769230769,1,0.875,1,1,0.9583333333333334,1
11001,5.0,15,9,4,1.1818181818181819,1,1.0714285714285714,1,1.125,1,4,1.1818181818181819,1
11002,4.429,19,14,15,0.6511627906976745,4,0.7777777777777778,4,0.6923076923076923,0,15,0.6511627906976745,4
11003,2.0,19,13,9,1.36,2,0.8823529411764706,1,0.9090909090909091,0,9,1.36,1
11004,1.8,20,12,2,0.9230769230769231,3,0.8333333333333334,2,0.8181818181818182,1,2,0.9230769230769231,2
11005,1.6,17,11,2,0.9534883720930233,1,0.9375,0,1.0,1,2,0.9534883720930233,0
11006,3.0,22,15,18,1.5142857142857142,3,1.1578947368421053,2,1.1538461538461537,1,18,1.5142857142857142,2
11007,3.25,21,13,28,1.9655172413793103,1,0.9444444444444444,2,0.8333333333333334,1,28,1.9655172413793103,2
11008,2.8,23,15,27,0.6823529411764706,4,0.8181818181818182,2,0.8571428571428571,0,27,0.6823529411764706,2
11009,5.0,19,12,5,1.1851851851851851,1,1.0555555555555556,1,1.0909090909090908,0,5,1.1851851851851851,1
11010,2.6,14,10,2,1.0740740740740742,0,1.0,1,0.9,1,2,1.0740740740740742,1
11011,3.0,21,16,25,1.5555555555555556,3,1.1666666666666667,3,1.2307692307692308,1,25,1.5555555555555556,3
11012,3.6,18,10,1,0.9655172413793104,3,1.2142857142857142,2,1.25,1,1,0.9655172413793104,2
11013,0.0,22,14,10,0.8181818181818182,0,1.0,0,1.0,1,10,0.8181818181818182,0
11014,0.2,22,15,36,0.4375,7,0.6666666666666666,5,0.6428571428571429,0,36,0.4375,5
11015,0.0,23,15,8,1.1095890410958904,2,0.9047619047619048,0,1.0,1,8,1.1095890410958904,0
11016,3.4,23,16,12,1.2608695652173914,2,1.1111111111111112,1,1.0833333333333333,0,12,1.2608695652173914,1
11017,0.2,21,14,6,1.1428571428571428,2,1.105263157894737,2,1.1666666666666667,1,6,1.1428571428571428,2
11018,1.6,21,14,3,0.9,2,0.8888888888888888,2,0.8333333333333334,0,3,0.9,2
11019,0.0,23,15,5,0.9019607843137255,1,1.05,3,1.25,1,5,0.9019607843137255,3
11020,2.8,15,9,1,1.0384615384615385,1,0.9333333333333333,0,1.0,1,1,1.0384615384615385,0
11021,0.8,16,10,6,0.8125,0,1.0,1,1.125,1,6,0.8125,1
11022,0.0,22,15,5,0.8571428571428571,2,0.9,1,0.9230769230769231,1,5,0.8571428571428571,1
11023,4.2,19,12,4,0.8709677419354839,3,0.8333333333333334,1,0.9090909090909091,1,4,0.8709677419354839,1
11024,2.333,17,11,3,1.1153846153846154,2,1.1333333333333333,2,1.2222222222222223,1,3,1.1153846153846154,2
11025,3.4,22,15,16,0.6862745098039216,5,0.7727272727272727,5,0.6666666666666666,1,16,0.6862745098039216,5
11026,4.4,23,15,13,1.2241379310344827,2,1.0952380952380953,1,1.0714285714285714,1,13,1.2241379310344827,1
11027,0.5,21,14,12,0.6129032258064516,3,0.8333333333333334,3,0.75,1,12,0.6129032258064516,3
11028,2.6,18,12,1,0.9629629629629629,2,1.1428571428571428,2,1.2222222222222223,1,1,0.9629629629629629,2
11029,0.0,21,13,20,1.6666666666666667,2,1.1176470588235294,1,1.1,0,20,1.6666666666666667,1
11030,0.6,19,14,3,0.9142857142857143,2,0.8823529411764706,2,0.8461538461538461,1,3,0.9142857142857143,2
11031,4.6,18,12,1,1.0344827586206897,3,0.8235294117647058,3,0.75,1,1,1.0344827586206897,3
11032,5.0,15,9,9,0.7,3,0.8,3,0.6666666666666666,1,9,0.7,3
11033,4.2,21,14,8,1.1538461538461537,1,0.9444444444444444,0,1.0,0,8,1.1538461538461537,0
11034,4.6,22,15,22,1.6111111111111112,3,1.1666666666666667,1,1.0769230769230769,0,22,1.6111111111111112,1
11035,3.333,21,15,1,0.9714285714285714,2,1.1176470588235294,2,1.1818181818181819,0,1,0.9714285714285714,2
11036,0.0,20,14,11,1.3793103448275863,4,1.2857142857142858,2,1.2,1,11,1.3793103448275863,2
11037,3.6,23,16,5,1.1428571428571428,2,1.1111111111111112,2,1.1666666666666667,1,5,1.1428571428571428,2
11038,1.4,24,16,8,1.2,2,0.9047619047619048,0,1.0,0,8,1.2,0
11039,0.143,15,8,3,0.8421052631578947,2,0.8461538461538461,1,0.8571428571428571,1,3,0.8421052631578947,1
11040,1.5,19,12,5,1.1851851851851851,3,1.2,2,1.2222222222222223,1,5,1.1851851851851851,2
11041,1.0,15,9,0,1.0,1,1.0769230769230769,0,1.0,1,0,1.0,0
11042,0.25,15,9,2,1.0769230769230769,2,0.8666666666666667,2,0.7777777777777778,1,2,1.0769230769230769,2
11043,3.25,19,13,8,1.32,1,1.0666666666666667,1,1.1,1,8,1.32,1
11044,4.8,15,10,1,0.9615384615384616,1,1.0769230769230769,0,1.0,0,1,0.9615384615384616,0
11045,4.5,24,16,8,1.163265306122449,3,1.1578947368421053,4,1.3636363636363635,0,8,1.163265306122449,4
11046,1.8,19,13,1,1.0277777777777777,1,1.0625,0,1.0,1,1,1.0277777777777777,0
11047,1.6,21,13,2,0.96,1,1.0526315789473684,2,1.1818181818181819,1,2,0.96,2
